"","fasta_header","domain","domain_conf","phylum","phylum_conf","class","class_conf","order","order_conf","family","family_conf","genus","genus_conf"
"166","3fc8697e5903cd23fe7424cd7d16a0d4","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.98,"Clostridiales",0.97,"Ruminococcaceae",0.96,NA,0.32
"167","57c8ea76e961b0a39bcb4d0f9da1102f","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.96,NA,0.3
"168","66402f907732a74f33cf0b16f14b7f28","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.98,"Clostridiales",0.97,"Ruminococcaceae",0.96,NA,0.24
"169","35fa03e961e8106206a8c7553b2aecd6","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.98,"Clostridiales",0.98,"Lachnospiraceae",0.97,"Clostridium XlVb",0.94
"170","dc849ecc5c3719043066afd0fcbae051","Bacteria",1,"Firmicutes",0.99,"Negativicutes",0.99,"Selenomonadales",0.99,"Veillonellaceae",0.99,NA,0.62
"171","de53a161c6892e9eec918e797eb4eb3c","Bacteria",1,NA,0.64,NA,0.5,NA,0.45,NA,0.04,NA,0
"172","13d8b87a7b87556e186490f57cb92af3","Bacteria",1,NA,0.29,NA,0.29,NA,0.29,NA,0.29,NA,0.07
"173","c03ee3eb770d634623c7a42c1a0e2ae6",NA,0.24,NA,0.19,NA,0.09,NA,0.09,NA,0.09,NA,0.07
"174","0a90d1aaa3d0a53fd28da63a50c388eb","Bacteria",1,NA,0.21,NA,0.21,NA,0.21,NA,0.21,NA,0.07
"175","b0e4f0dc05522096f9e2d132bd4f8ab2",NA,0.19,NA,0.15,NA,0.15,NA,0.1,NA,0.09,NA,0.09
"176","e7c5800c25a4d581a92ed7ebdcea14db","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.6
"177","67b9929a15a0fb0eefcdc3dcfc8b2d22","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.66
"178","86c68909118b3a5034a12a9d4ca20ef7","Bacteria",1,"Firmicutes",0.97,"Clostridia",0.97,"Clostridiales",0.97,"Ruminococcaceae",0.86,NA,0.51
"179","ed92f7b24325a055d84f7f094ff51fe1","Bacteria",1,"Firmicutes",0.95,"Clostridia",0.95,"Clostridiales",0.95,"Ruminococcaceae",0.95,NA,0.24
"180","c34b4126c24fe9ef26dac34fc3c3e7d4","Bacteria",1,NA,0.61,NA,0.57,NA,0.55,NA,0.39,NA,0.14
"181","6d8222b5c2cf1d651bb37f1ff0f13444","Bacteria",1,"Firmicutes",0.89,"Clostridia",0.89,"Clostridiales",0.89,"Ruminococcaceae",0.87,NA,0.64
"182","23cd3d0739200976f399f3cf4b624e1c","Bacteria",1,"Firmicutes",0.93,"Clostridia",0.93,"Clostridiales",0.91,NA,0.76,NA,0.45
"183","86ec5f7de18611eaa4807df26bd8f67c","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Ruminococcaceae",1,"Ruminococcus",1
"184","13ab5095c16fcf80bfa9cba291f1ac3e","Bacteria",1,"Proteobacteria",0.97,"Gammaproteobacteria",0.82,NA,0.3,NA,0.3,NA,0.3
"185","9b6b2413de1f261944ff76a94a5adee4","Bacteria",1,NA,0.54,NA,0.46,NA,0.44,NA,0.08,NA,0.08
"186","fe41b3ce43094117fe1c1e47a8ffcf1d","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Ruminococcaceae",0.98,NA,0.63
"187","3750614ddb82255dd48531e6dec1302c","Bacteria",1,"Proteobacteria",1,"Betaproteobacteria",0.99,"Neisseriales",0.97,"Neisseriaceae",0.97,NA,0.29
"188","c1a421aea7559d9fa91b72a131886108","Bacteria",0.95,NA,0.2,NA,0.09,NA,0.06,NA,0.06,NA,0.03
"189","5ac0b0f8bc5c1a7d38acc91fa961a1ab","Bacteria",1,"Proteobacteria",1,"Betaproteobacteria",1,"Burkholderiales",1,"Comamonadaceae",1,"Brachymonas",0.87
"190","ea811b696fcfc993a4b27e2e09f91cce",NA,0.31,NA,0.23,NA,0.23,NA,0.11,NA,0.11,NA,0.11
"191","f56965d948f957c61c5b94f906072005","Bacteria",1,"Firmicutes",0.93,"Clostridia",0.93,"Clostridiales",0.93,"Ruminococcaceae",0.92,NA,0.41
"192","7d854a8516a8e375d00ca5c88b95183f","Bacteria",1,"Firmicutes",1,"Negativicutes",1,"Selenomonadales",1,"Veillonellaceae",1,"Anaerovibrio",1
"193","1aa6a62c738a6dcab2e7d00254d303e5","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.97,"Clostridiales",0.97,"Syntrophomonadaceae",0.92,NA,0.73
"194","a44bd6ad074611a4782ba790e8e536a4","Bacteria",1,NA,0.62,NA,0.41,NA,0.36,NA,0.12,NA,0.04
"195","ae6164c78aaaca0767b8cc3306d17913","Bacteria",1,NA,0.52,NA,0.43,NA,0.39,NA,0.17,NA,0.13
"196","e3a68892888723fa55212859f0b9639c","Bacteria",1,NA,0.79,NA,0.56,NA,0.56,NA,0.56,NA,0.35
"197","282833aee5d125e2b7daf6ef89f3fd33","Bacteria",1,NA,0.58,NA,0.56,NA,0.55,NA,0.45,NA,0.15
"198","79bb62b3262571de1898a6bb146d9eca","Bacteria",1,NA,0.18,NA,0.18,NA,0.18,NA,0.08,NA,0.07
"199","58752bc669075f5dc100ee6ee3196dde","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,"Syntrophococcus",0.97
"200","15bc20a7b9b303f1f0af263d34ca0441","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.97,"Clostridiales",0.96,"Ruminococcaceae",0.94,NA,0.68
"201","6d2a867e613d2b256c04eec6304b5ba6","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",0.99,"Ruminococcaceae",0.98,"Ruminococcus",0.98
"202","4f07b95598f518c8a42b63d03de590da","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.99,NA,0.53
"203","17236d5822734a643a18788c8832459c","Bacteria",1,"Actinobacteria",0.87,"Actinobacteria",0.87,"Coriobacteriales",0.86,"Coriobacteriaceae",0.86,NA,0.37
"204","f49ea71d6f110e147be859dec028c93e","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.2
"205","24687acd9e2fb97a42672ba82aec69f0","Bacteria",1,NA,0.36,NA,0.36,NA,0.36,NA,0.36,NA,0.11
"206","034c070d31a72bb0ff34a9b3df0c65c5","Bacteria",1,"Actinobacteria",1,"Actinobacteria",1,"Coriobacteriales",0.98,"Coriobacteriaceae",0.98,NA,0.4
"207","981a7e68344b70b3c95fef2232ee1b07","Bacteria",1,NA,0.64,NA,0.59,NA,0.13,NA,0.13,NA,0.13
"208","0487e7eabfa69744445b341703a8e542",NA,0.15,NA,0.04,NA,0.04,NA,0.04,NA,0.04,NA,0.04
"209","dfc836bf6b1474e556681d0c56721e06","Bacteria",1,NA,0.13,NA,0.13,NA,0.13,NA,0.13,NA,0.13
"210","12cf7693f093c0af5f480a3b8540c666","Bacteria",1,NA,0.09,NA,0.09,NA,0.09,NA,0.09,NA,0.08
"211","1728146df7f786710f1f245261a5cca6","Bacteria",1,"Firmicutes",0.94,"Clostridia",0.94,"Clostridiales",0.93,"Ruminococcaceae",0.82,NA,0.73
"212","9b0be71f1ba7a705382e0dba221aa0a0","Bacteria",1,"Firmicutes",1,"Bacilli",0.99,"Lactobacillales",0.96,"Lactobacillaceae",0.94,"Lactobacillus",0.94
"213","b71ae280d568bac7b05fd78f0c1f7c84","Bacteria",1,"TM7",1,"TM7_genera_incertae_sedis",1,"TM7_genera_incertae_sedis",1,"TM7_genera_incertae_sedis",1,"TM7_genera_incertae_sedis",1
"214","4335039626a6ffca506ce02a05b50dc4","Bacteria",1,"Bacteroidetes",0.97,NA,0.64,NA,0.64,NA,0.5,NA,0.26
"215","e1b4aa5c39ef4db4e0eb41f8b6f8d91a","Bacteria",1,"Firmicutes",0.92,"Clostridia",0.91,"Clostridiales",0.91,"Ruminococcaceae",0.81,NA,0.4
"216","470d4ab67567f1e4ae154355d6c984d6","Bacteria",1,"Proteobacteria",1,"Deltaproteobacteria",0.99,"Desulfobacterales",0.89,"Desulfobulbaceae",0.85,"Desulfobulbus",0.83
"217","834e21638563b4e539033bbc14f4ea1c","Bacteria",1,NA,0.52,NA,0.48,NA,0.48,NA,0.14,NA,0.13
"218","8ab81c58ebeef2162cf504529ea80b47","Bacteria",1,"Proteobacteria",1,"Betaproteobacteria",1,"Burkholderiales",1,"Burkholderiaceae",1,"Ralstonia",1
"219","4fc9e2cb2167741d96bfec6aa23d5c55",NA,0.27,NA,0.14,NA,0.14,NA,0.03,NA,0.03,NA,0.03
"220","23f9572cccb49fb8447b2b59a550f864","Bacteria",1,NA,0.55,NA,0.51,NA,0.51,NA,0.13,NA,0.13
"221","18bf402c76366bf8ef45dcf762b31ed5",NA,0.17,NA,0.12,NA,0.12,NA,0.1,NA,0.1,NA,0.09
"222","c4870c11f2e0867ae965d17bbbd4dbb9","Bacteria",1,NA,0.46,NA,0.46,NA,0.46,NA,0.46,NA,0.24
"223","6e083ce247ee14f587dbb4f10deffb71","Bacteria",1,"Firmicutes",1,"Erysipelotrichia",1,"Erysipelotrichales",1,"Erysipelotrichaceae",1,"Sharpea",1
"224","c426516e2b7e5bd62b119fa8c9542a2f","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.99,NA,0.53
"225","44314e318951b61bd39b536ce6df2137","Bacteria",1,"Firmicutes",0.94,"Clostridia",0.87,NA,0.42,NA,0.42,NA,0.42
"226","092289961d461492e36a393c0e50c213","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.79
"227","9cf9ce67799aa08d97b3de18250f89eb","Bacteria",1,NA,0.43,NA,0.4,NA,0.4,NA,0.23,NA,0.2
"228","9c53bc004f194f52e6e6a27fe9c93862",NA,0.78,NA,0.08,NA,0.08,NA,0.08,NA,0.05,NA,0.05
"229","d8634a822525ff8fc419333f1f8a45d4","Bacteria",1,"Proteobacteria",0.96,"Deltaproteobacteria",0.93,"Desulfovibrionales",0.85,NA,0.61,NA,0.35
"230","7786e82e157479dc7c0e3f5a2d9b93e1","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.98,NA,0.5
"231","f6d34c99a975a9d1f10c282ec3665990","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.68
"232","d9ee6f1c0f9508191edf664090db6be1","Bacteria",1,NA,0.75,NA,0.39,NA,0.36,NA,0.06,NA,0.02
"233","44ae8a87bbf88f77bd966a2aed60e804",NA,0.37,NA,0.19,NA,0.19,NA,0.17,NA,0.17,NA,0.08
"234","7fe6ddd2c429c812ebe2e6c9035a3c8a","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Ruminococcaceae",1,"Ruminococcus",1
"235","7550b6c605c8d8964e700bae5fe3a777","Bacteria",1,NA,0.53,NA,0.47,NA,0.47,NA,0.25,NA,0.19
"236","6ad73cc0520c2ce915bdd8df45dca5ff","Bacteria",0.99,"Bacteroidetes",0.91,NA,0.55,NA,0.55,NA,0.34,NA,0.28
"237","d971712e45eeb95da3d682e57c2eb0fc","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Ruminococcaceae",0.98,NA,0.63
"238","249d797c7f90dbaf508d4fec523a710f","Bacteria",0.84,NA,0.29,NA,0.09,NA,0.07,NA,0.07,NA,0.03
"239","aff489fd490b31a2e2245778dee2757c","Bacteria",1,"TM7",1,"TM7_genera_incertae_sedis",1,"TM7_genera_incertae_sedis",1,"TM7_genera_incertae_sedis",1,"TM7_genera_incertae_sedis",1
"240","0796d65f6cc1b11cbd0c54790071c8ca","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Ruminococcaceae",1,"Ruminococcus",1
"241","0ce77f5aa7f2832c8a41e2e5716063ce","Bacteria",0.85,NA,0.12,NA,0.08,NA,0.08,NA,0.04,NA,0.03
"242","81b2421e055ab66b42c652dfc6a7cf08","Bacteria",1,NA,0.63,NA,0.49,NA,0.47,NA,0.17,NA,0.14
"243","cae32cdc597f969a4c5cd07651f0cd5f","Bacteria",0.83,NA,0.2,NA,0.15,NA,0.15,NA,0.1,NA,0.06
"244","4261dec8cb1948d5e0c9274241533512",NA,0.75,NA,0.08,NA,0.08,NA,0.08,NA,0.08,NA,0.08
"245","e66bf0d0b85f2afe6b3c3049f954eb97","Bacteria",1,NA,0.69,NA,0.53,NA,0.53,NA,0.16,NA,0.11
"246","962c90950ae114ddc72ca90e0bf45165","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.22
"247","70376099e75b3811782194e0b4276658","Bacteria",0.87,NA,0.27,NA,0.08,NA,0.07,NA,0.07,NA,0.07
"248","4dd127dd5c69468deb57f49b0eca7fea","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.23
"249","771170b4b2800146dc7b74561c65b682","Bacteria",1,NA,0.63,NA,0.61,NA,0.59,NA,0.54,NA,0.24
"250","1c3525c8fe49011410e83016eae84117","Bacteria",1,NA,0.2,NA,0.2,NA,0.2,NA,0.2,NA,0.2
"251","745825e7edff1c2d9c8a9bc70b03ef82","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.99,NA,0.22
"252","65db8bcd4aa962e1166881cc3619e73f","Bacteria",1,"Firmicutes",0.82,NA,0.32,NA,0.32,NA,0.32,NA,0.31
"253","2140a066e92a1fcc95fb9e4733c9022b","Bacteria",1,"Proteobacteria",0.83,"Deltaproteobacteria",0.81,NA,0.66,NA,0.47,NA,0.47
"254","bf05ccdfcdeee7bae824813cf19eba6f","Bacteria",0.98,NA,0.3,NA,0.25,NA,0.09,NA,0.09,NA,0.09
"255","89afcfff6bdc6da2825208fd8711695b","Bacteria",1,"Proteobacteria",0.95,"Deltaproteobacteria",0.95,"Desulfobacterales",0.91,"Desulfobulbaceae",0.88,"Desulfobulbus",0.88
"256","9a782e09bc81f5d1fdb149f4dbaac9ed","Bacteria",1,"Firmicutes",1,"Erysipelotrichia",0.98,"Erysipelotrichales",0.98,"Erysipelotrichaceae",0.98,NA,0.61
"257","b3c879eddb695457509920a3b01137ee","Bacteria",1,"Proteobacteria",0.98,"Deltaproteobacteria",0.97,"Desulfobacterales",0.87,"Desulfobulbaceae",0.82,"Desulfobulbus",0.8
"258","2c251b22abc24db9e893649d10d66b96","Bacteria",1,"Proteobacteria",0.94,"Deltaproteobacteria",0.93,NA,0.66,NA,0.62,NA,0.6
"259","e8e54aeabd2ea7a280058370292483a3","Bacteria",1,NA,0.32,NA,0.27,NA,0.14,NA,0.14,NA,0.14
"260","706fdedb090012e40874405f9332d952",NA,0.68,NA,0.18,NA,0.18,NA,0.14,NA,0.04,NA,0.04
"261","ea2ed1364d8b59832497c19a06f06020","Bacteria",0.81,NA,0.19,NA,0.19,NA,0.17,NA,0.06,NA,0.06
"262","48cc4864782895099d5da0a4bf779035","Bacteria",1,"TM7",1,"TM7_genera_incertae_sedis",1,"TM7_genera_incertae_sedis",1,"TM7_genera_incertae_sedis",1,"TM7_genera_incertae_sedis",1
"263","e21480da773b4dfc6428b0858c7f44a3","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Ruminococcaceae",0.97,NA,0.76
"264","8b6313ccf98aae7366f668907e3ae606","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Sphingomonadales",1,"Sphingomonadaceae",1,"Sphingomonas",0.99
"265","69ca985ebad0487507498e7c325f3333","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.97,"Clostridiales",0.97,"Ruminococcaceae",0.92,NA,0.33
"266","d43bc82c7aec77983b27980ff701e01c","Bacteria",0.97,NA,0.06,NA,0.06,NA,0.06,NA,0.06,NA,0.05
"267","d00afacc555691f3934f29c4ff13693b","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.5
"268","a2b4711df2cadd775753d765c3a30ba7","Bacteria",0.89,NA,0.05,NA,0.05,NA,0.05,NA,0.04,NA,0.04
"269","95457b57f2ff1ea12224d2762324c802","Bacteria",1,"Firmicutes",1,"Negativicutes",0.98,"Selenomonadales",0.98,"Veillonellaceae",0.98,"Veillonella",0.91
"270","b3a9385d4e7449054dc402ae14571b78",NA,0.61,NA,0.05,NA,0.05,NA,0.05,NA,0.05,NA,0.05
"271","1fe6011f2c9802707fbf898b78ff3ff2","Bacteria",1,"Firmicutes",0.96,"Clostridia",0.96,"Clostridiales",0.96,"Ruminococcaceae",0.91,NA,0.14
"272","c08f3a62d0480c8803e8260a1137655f","Bacteria",1,"Proteobacteria",0.95,"Deltaproteobacteria",0.95,"Desulfovibrionales",0.91,"Desulfovibrionaceae",0.81,NA,0.5
"273","fb02dc8d01729241774cd25851db121a","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",0.99,"Ruminococcaceae",0.99,NA,0.59
"274","bb73796beca1aa04a8241e37de1e2e20","Bacteria",1,"Proteobacteria",0.84,"Alphaproteobacteria",0.81,NA,0.72,NA,0.7,NA,0.59
"275","3f9197f3cb6b82aed14cf57ee34fd1c2","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.53
"276","a285cc972e8926f241f905cdd350a12e","Bacteria",1,"Firmicutes",1,"Bacilli",1,"Lactobacillales",1,"Lactobacillaceae",1,"Lactobacillus",1
"277","4a1579379534f4e7a2ed28cba472e1a4",NA,0.78,NA,0.2,NA,0.14,NA,0.12,NA,0.07,NA,0.03
"278","031d2de74b5888c3d4f1557961c246e7","Bacteria",1,"Firmicutes",0.83,NA,0.58,NA,0.54,NA,0.2,NA,0.08
"279","a2f9f66af730bf8edc99a64c67a7b807","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Ruminococcaceae",0.98,NA,0.46
"280","0bd4c203778e3efac31642970b28e442","Bacteria",1,NA,0.76,NA,0.62,NA,0.47,NA,0.3,NA,0.25
"281","a0e890281fe130e52522953e16fc75aa","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,NA,0.62,NA,0.21
"282","29c29c6f58863c2f8a8bc5423beb9567","Bacteria",1,NA,0.78,NA,0.45,NA,0.07,NA,0.07,NA,0.07
"283","6563501988bf8fb06103c76dd937fa6a","Bacteria",0.83,NA,0.09,NA,0.09,NA,0.09,NA,0.09,NA,0.09
"284","12f09b59c83e0981bbf087e81db3d8aa","Bacteria",1,"Proteobacteria",0.9,NA,0.79,NA,0.72,NA,0.6,NA,0.34
"285","62ca9bb780a86dfc6e2896ceaebaccdd","Bacteria",0.83,NA,0.08,NA,0.08,NA,0.08,NA,0.07,NA,0.06
"286","ff3ccf6238fc91620b8520a16f96bbca","Bacteria",1,"Synergistetes",1,"Synergistia",1,"Synergistales",1,"Synergistaceae",1,"Pyramidobacter",0.82
"287","7a5f73bcb3614d67a67a7c0546e55a83","Bacteria",1,"Actinobacteria",1,"Actinobacteria",1,"Coriobacteriales",1,"Coriobacteriaceae",1,"Atopobium",0.83
"288","d4ddead871a930437b6e8191f0486bbf",NA,0.66,NA,0.03,NA,0.03,NA,0.03,NA,0.03,NA,0.03
"289","148aace51405049c9ba88408e81c487c","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.17
"290","24d41d2cf5e7fa7d7ffe50db6e9b71af","Archaea",1,"Euryarchaeota",1,"Methanobacteria",1,"Methanobacteriales",1,"Methanobacteriaceae",1,NA,0.55
"291","31165b396ff32faf47a588230884b68d","Bacteria",0.84,NA,0.37,NA,0.2,NA,0.08,NA,0.08,NA,0.08
"292","3aa9079f6b4100561115cac5fadbf0fd",NA,0.33,NA,0.22,NA,0.14,NA,0.14,NA,0.14,NA,0.13
"293","7367d6acc401816b4dbb7e5a4a84e42d","Bacteria",1,NA,0.57,NA,0.45,NA,0.42,NA,0.06,NA,0.06
"294","aaa8681e7f728d43be4d7a098ea41a74","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Ruminococcaceae",1,NA,0.38
"295","b7453f6d622489e21f0f3afdf838d471","Bacteria",1,NA,0.75,NA,0.69,NA,0.63,NA,0.43,NA,0.32
"296","4e755f34deb9ce950813188b97557e94","Bacteria",1,"Proteobacteria",0.99,"Gammaproteobacteria",0.99,NA,0.48,NA,0.46,NA,0.29
"297","4ce44a8b3ad0d43ae57749d96a666c9f","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.5
"298","ff696dc0de9ee7ce58f24f8d7e6be0f5","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.48
"299","348f6ce1c3ed4364a8559bb991684dba","Bacteria",1,"Firmicutes",1,"Negativicutes",1,"Selenomonadales",1,"Veillonellaceae",1,"Selenomonas",1
"300","537b508247b33fbf703e1abacb1f840e","Bacteria",1,"Bacteroidetes",0.92,NA,0.28,NA,0.28,NA,0.21,NA,0.15
"301","0d46e02ad8193da0abeeb347498bb1dc","Bacteria",1,"Firmicutes",0.8,NA,0.53,NA,0.46,NA,0.08,NA,0.04
"302","77b0b0c68a62589dacc6d34ed7e75c00","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Caulobacterales",1,"Caulobacteraceae",1,NA,0.57
"303","6288ace70c96d9710e40c48e29c968df","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.39
"304","c8b2553cf949d27f6d43178106cd1613","Bacteria",1,"Firmicutes",1,"Negativicutes",1,"Selenomonadales",1,"Veillonellaceae",1,"Selenomonas",1
"305","2d91fed8016f6eec0c7fc564d9c38de3","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Ruminococcaceae",0.98,"Saccharofermentans",0.95
"306","05311062e7bd7762f2771b9b72538684","Bacteria",1,NA,0.7,NA,0.63,NA,0.61,NA,0.24,NA,0.21
"307","af56c36513e9ca6daeb92e82f95a2a4a","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,NA,0.66,NA,0.19
"308","fe817579a5fbebb2f1fe1f0db913e11f","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Ruminococcaceae",0.99,"Saccharofermentans",0.87
"309","0271b1ad7d39352925d62914bf7e5ac9","Bacteria",1,"Firmicutes",0.95,"Clostridia",0.95,"Clostridiales",0.95,"Ruminococcaceae",0.83,NA,0.32
"310","2aafdb0935089354a09666befea3c275","Bacteria",1,NA,0.59,NA,0.53,NA,0.52,NA,0.37,NA,0.16
"311","4c2d6761f71d52211acb7ac3de8765d8","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.53
"312","18ae7aaf4cd022784d98c1b3a824838c","Bacteria",1,"Firmicutes",0.88,"Clostridia",0.88,"Clostridiales",0.88,"Ruminococcaceae",0.82,NA,0.75
"313","dd33139a998128b5f595ca3bf7124095","Bacteria",0.92,NA,0.19,NA,0.07,NA,0.07,NA,0.03,NA,0.02
"314","bf47c329f6842099f5abbdda6cf9721e","Bacteria",1,"Actinobacteria",1,"Actinobacteria",1,"Coriobacteriales",1,"Coriobacteriaceae",1,"Atopobium",0.93
"315","34f31aaf0679ee5f1121e589848494d1","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.68
"316","25b1fd3e81fee156578c909382b5f251","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.98,NA,0.42
"317","9c6546a5d7819664477e3b9b6c9914b1","Bacteria",1,"Proteobacteria",1,"Betaproteobacteria",1,"Burkholderiales",1,"Comamonadaceae",1,"Pelomonas",1
"318","a5fbb7939a1c8f25964cad9f874085f5","Bacteria",1,NA,0.66,NA,0.56,NA,0.54,NA,0.22,NA,0.17
"319","0accdb33872256e83badb762da70822d","Bacteria",0.88,NA,0.23,NA,0.21,NA,0.21,NA,0.17,NA,0.17
"320","3c2c5ada263752f5d25e22258594fd6d",NA,0.34,NA,0.22,NA,0.22,NA,0.17,NA,0.14,NA,0.08
"321","03525532373d9892b4c25ba1e2ac9f9e","Bacteria",1,"Actinobacteria",1,"Actinobacteria",1,"Bifidobacteriales",1,"Bifidobacteriaceae",1,"Bifidobacterium",1
"322","a7c98cef3c432a6221cf5ccb04ed0ca1","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,"Syntrophococcus",0.85
"323","acabb24a7839e911c3c2dd2c54618a49","Bacteria",1,"Bacteroidetes",0.96,NA,0.42,NA,0.42,NA,0.18,NA,0.18
"324","bd787f83c3aca10208c911d05a5efb46","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Ruminococcaceae",0.98,NA,0.43
"325","08f6bbcad4b9c0be8a6f7366b9bc0d79","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.72
"326","71653274a52f71dc9bd0fdc485d59a82","Bacteria",1,"Proteobacteria",0.8,NA,0.71,NA,0.25,NA,0.25,NA,0.25
"327","81347cb6d117b1d592ec109b616e33ae","Bacteria",1,"Firmicutes",1,"Negativicutes",1,"Selenomonadales",1,"Veillonellaceae",1,"Selenomonas",0.93
"328","6715efd2dde1941c104fce51ff30a763","Bacteria",1,"Firmicutes",0.8,NA,0.61,NA,0.6,NA,0.47,NA,0.36
"329","7282265266c5ddb5b9c4b05487fba3fe",NA,0.23,NA,0.11,NA,0.11,NA,0.06,NA,0.06,NA,0.05
"330","0e8aad34fe49976007bc9fc341bd16fe","Bacteria",1,"Firmicutes",0.84,NA,0.23,NA,0.23,NA,0.23,NA,0.2
"331","01f19915d394da0fb81fee4a1636686c","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,NA,0.33,NA,0.33
"332","af13b16976fa6cd8a8b2822e82d518d8","Bacteria",1,NA,0.45,NA,0.3,NA,0.28,NA,0.06,NA,0.04
"333","b60595b2b7fc7de0acbb0e2bbd2b6519",NA,0.63,NA,0.23,NA,0.23,NA,0.23,NA,0.17,NA,0.16
"334","3f7343f99428e80b173d1cf72211c45a","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.97,"Clostridiales",0.97,"Ruminococcaceae",0.95,NA,0.36
"335","93467e9c96ce5c211c5c3ef85d753068","Bacteria",1,"Firmicutes",0.89,NA,0.29,NA,0.29,NA,0.29,NA,0.27
"336","06a22a5db5f2254f8b8fef2d6b9ec0e8",NA,0.18,NA,0.13,NA,0.07,NA,0.07,NA,0.07,NA,0.07
"337","33ba30378856543295274d503a903cf1","Bacteria",1,"Firmicutes",0.94,"Clostridia",0.83,NA,0.33,NA,0.33,NA,0.25
"338","9595b423acc987b4d56214603aeb74e5",NA,0.27,NA,0.17,NA,0.17,NA,0.1,NA,0.09,NA,0.08
"339","28f71b5f40744af71a83ff3d3a8d4cda","Bacteria",1,"Firmicutes",0.94,"Clostridia",0.93,"Clostridiales",0.93,"Ruminococcaceae",0.92,NA,0.33
